1100.00,0.065686
1099.00,0.065341
1098.00,0.065194
1097.00,0.064398
1096.00,0.064124
1095.00,0.064829
1094.00,0.064307
1093.00,0.063857
1092.00,0.062987
1091.00,0.064883
1090.00,0.066520
1089.00,0.066239
1088.00,0.065987
1087.00,0.063193
1086.00,0.062548
1085.00,0.063209
1084.00,0.066023
1083.00,0.065834
1082.00,0.065201
1081.00,0.063512
1080.00,0.063695
1079.00,0.063548
1078.00,0.063417
1077.00,0.064757
1076.00,0.063238
1075.00,0.063598
1074.00,0.064159
1073.00,0.063647
1072.00,0.063035
1071.00,0.063707
1070.00,0.063868
1069.00,0.063391
1068.00,0.063183
1067.00,0.062807
1066.00,0.063204
1065.00,0.062874
1064.00,0.062494
1063.00,0.063091
1062.00,0.062917
1061.00,0.062999
1060.00,0.062977
1059.00,0.063307
1058.00,0.063398
1057.00,0.063287
1056.00,0.063553
1055.00,0.064650
1054.00,0.063399
1053.00,0.064329
1052.00,0.064859
1051.00,0.064046
1050.00,0.064011
1049.00,0.062761
1048.00,0.063817
1047.00,0.061528
1046.00,0.062231
1045.00,0.061864
1044.00,0.061778
1043.00,0.062404
1042.00,0.062554
1041.00,0.062281
1040.00,0.061675
1039.00,0.061966
1038.00,0.061158
1037.00,0.062140
1036.00,0.062127
1035.00,0.062463
1034.00,0.062422
1033.00,0.062145
1032.00,0.061872
1031.00,0.061934
1030.00,0.061521
1029.00,0.061808
1028.00,0.062208
1027.00,0.062224
1026.00,0.061978
1025.00,0.061614
1024.00,0.061600
1023.00,0.061566
1022.00,0.060647
1021.00,0.061239
1020.00,0.060880
1019.00,0.061361
1018.00,0.060891
1017.00,0.059703
1016.00,0.059092
1015.00,0.061484
1014.00,0.060896
1013.00,0.062575
1012.00,0.062950
1011.00,0.064217
1010.00,0.063781
1009.00,0.062235
1008.00,0.060916
1007.00,0.061051
1006.00,0.061342
1005.00,0.061143
1004.00,0.060334
1003.00,0.062301
1002.00,0.061531
1001.00,0.060273
1000.00,0.059671
999.00,0.059790
998.00,0.059406
997.00,0.057580
996.00,0.058580
995.00,0.058063
994.00,0.061983
993.00,0.063370
992.00,0.064413
991.00,0.064739
