1100.00,0.014091
1099.00,0.013212
1098.00,0.013588
1097.00,0.013206
1096.00,0.013175
1095.00,0.013424
1094.00,0.013184
1093.00,0.013544
1092.00,0.013130
1091.00,0.013747
1090.00,0.014205
1089.00,0.014245
1088.00,0.013496
1087.00,0.012922
1086.00,0.013859
1085.00,0.013302
1084.00,0.013510
1083.00,0.013737
1082.00,0.013494
1081.00,0.013102
1080.00,0.013116
1079.00,0.013040
1078.00,0.012861
1077.00,0.013648
1076.00,0.012752
1075.00,0.012806
1074.00,0.013056
1073.00,0.012984
1072.00,0.012234
1071.00,0.012136
1070.00,0.012177
1069.00,0.012553
1068.00,0.012351
1067.00,0.012150
1066.00,0.012041
1065.00,0.012118
1064.00,0.011704
1063.00,0.011734
1062.00,0.012189
1061.00,0.012015
1060.00,0.012157
1059.00,0.012159
1058.00,0.012222
1057.00,0.012400
1056.00,0.012269
1055.00,0.012898
1054.00,0.011780
1053.00,0.012288
1052.00,0.013108
1051.00,0.012096
1050.00,0.012405
1049.00,0.011787
1048.00,0.012122
1047.00,0.011417
1046.00,0.011865
1045.00,0.011760
1044.00,0.011448
1043.00,0.011286
1042.00,0.011217
1041.00,0.011356
1040.00,0.011229
1039.00,0.011271
1038.00,0.010837
1037.00,0.011197
1036.00,0.011045
1035.00,0.011504
1034.00,0.011619
1033.00,0.011361
1032.00,0.011044
1031.00,0.011038
1030.00,0.010867
1029.00,0.011074
1028.00,0.010956
1027.00,0.011065
1026.00,0.011079
1025.00,0.010722
1024.00,0.010765
1023.00,0.010436
1022.00,0.010326
1021.00,0.010853
1020.00,0.010471
1019.00,0.010800
1018.00,0.010787
1017.00,0.010568
1016.00,0.010730
1015.00,0.011279
1014.00,0.010551
1013.00,0.011244
1012.00,0.011564
1011.00,0.012140
1010.00,0.011183
1009.00,0.011107
1008.00,0.010669
1007.00,0.010516
1006.00,0.010628
1005.00,0.010281
1004.00,0.009859
1003.00,0.010757
1002.00,0.010633
1001.00,0.010112
1000.00,0.009778
999.00,0.010087
998.00,0.010225
997.00,0.009797
996.00,0.010790
995.00,0.010782
994.00,0.011940
993.00,0.012277
992.00,0.011661
991.00,0.011263
990.00,0.010887
989.00,0.009822
988.00,0.010050
987.00,0.009490
986.00,0.009257
985.00,0.009556
984.00,0.009518
983.00,0.010763
982.00,0.010871
981.00,0.011629
980.00,0.011974
979.00,0.011171
978.00,0.010603
977.00,0.010074
976.00,0.009497
975.00,0.010022
974.00,0.009494
973.00,0.009082
972.00,0.010090
971.00,0.009374
970.00,0.009726
969.00,0.009422
968.00,0.009644
967.00,0.009705
966.00,0.009425
965.00,0.009360
964.00,0.009245
963.00,0.009190
962.00,0.008896
961.00,0.008968
960.00,0.008720
959.00,0.009348
958.00,0.009186
957.00,0.009306
956.00,0.009041
955.00,0.009951
954.00,0.009758
953.00,0.010373
952.00,0.009526
951.00,0.010033
950.00,0.010111
949.00,0.009657
948.00,0.009300
947.00,0.009869
946.00,0.009720
945.00,0.010275
944.00,0.009874
943.00,0.009483
942.00,0.009625
941.00,0.010348
940.00,0.009997
939.00,0.009899
938.00,0.009276
937.00,0.009481
936.00,0.009574
935.00,0.008887
934.00,0.008648
933.00,0.008264
932.00,0.008617
931.00,0.008947
930.00,0.008164
929.00,0.008449
928.00,0.008393
927.00,0.008335
926.00,0.008404
925.00,0.008706
924.00,0.008690
923.00,0.008700
922.00,0.008571
921.00,0.009104
920.00,0.009936
919.00,0.010614
918.00,0.009435
917.00,0.010425
916.00,0.010470
915.00,0.009436
914.00,0.008368
913.00,0.008863
912.00,0.008215
911.00,0.008410
910.00,0.008411
909.00,0.008217
908.00,0.009250
907.00,0.009924
906.00,0.009302
905.00,0.009857
904.00,0.009378
903.00,0.009068
902.00,0.008654
901.00,0.008274
900.00,0.009184
899.00,0.008895
898.00,0.009429
897.00,0.009563
896.00,0.009066
895.00,0.010280
894.00,0.008237
893.00,0.008242
892.00,0.008378
891.00,0.008135
890.00,0.008487
889.00,0.008436
888.00,0.008746
887.00,0.008091
886.00,0.009243
885.00,0.009511
884.00,0.010011
883.00,0.010027
882.00,0.009283
881.00,0.008242
880.00,0.008439
879.00,0.007882
878.00,0.007875
877.00,0.007631
876.00,0.007270
875.00,0.007086
874.00,0.007431
873.00,0.007237
872.00,0.007105
