1100.00,0.043877
1099.00,0.043646
1098.00,0.045054
1097.00,0.042505
1096.00,0.042368
1095.00,0.041177
1094.00,0.043352
1093.00,0.042052
1092.00,0.041142
1091.00,0.041695
1090.00,0.041474
1089.00,0.041463
1088.00,0.042821
1087.00,0.040003
1086.00,0.040825
1085.00,0.040375
1084.00,0.041385
1083.00,0.040734
1082.00,0.040137
1081.00,0.038131
1080.00,0.038169
1079.00,0.039797
1078.00,0.039532
1077.00,0.038670
1076.00,0.038644
1075.00,0.038679
1074.00,0.039565
1073.00,0.039659
1072.00,0.039732
1071.00,0.038004
1070.00,0.037588
1069.00,0.038487
1068.00,0.036323
1067.00,0.037464
1066.00,0.037276
1065.00,0.037346
1064.00,0.037087
1063.00,0.036798
1062.00,0.037167
1061.00,0.035949
1060.00,0.036380
1059.00,0.036970
1058.00,0.037592
1057.00,0.038299
1056.00,0.036451
1055.00,0.037190
1054.00,0.036769
1053.00,0.038111
1052.00,0.037105
1051.00,0.037645
1050.00,0.037008
1049.00,0.036832
1048.00,0.037312
1047.00,0.035813
1046.00,0.036333
1045.00,0.037361
1044.00,0.036310
1043.00,0.036377
1042.00,0.035921
1041.00,0.035330
1040.00,0.035963
1039.00,0.035911
1038.00,0.035371
1037.00,0.035857
1036.00,0.035368
1035.00,0.036086
1034.00,0.035992
1033.00,0.036082
1032.00,0.035875
1031.00,0.036121
1030.00,0.035624
1029.00,0.034597
1028.00,0.034972
1027.00,0.035533
1026.00,0.035513
1025.00,0.034842
1024.00,0.035619
1023.00,0.034545
1022.00,0.035442
1021.00,0.034857
1020.00,0.034791
1019.00,0.035345
1018.00,0.035674
1017.00,0.035334
1016.00,0.035897
1015.00,0.036229
1014.00,0.036708
1013.00,0.035975
1012.00,0.036215
1011.00,0.035408
1010.00,0.035791
1009.00,0.036754
1008.00,0.035146
1007.00,0.035368
1006.00,0.035246
1005.00,0.034409
1004.00,0.034684
1003.00,0.034487
1002.00,0.034879
1001.00,0.034194
1000.00,0.034900
999.00,0.035092
998.00,0.034998
997.00,0.035864
996.00,0.037506
995.00,0.036766
994.00,0.035938
993.00,0.034312
992.00,0.033245
991.00,0.035003
990.00,0.034563
989.00,0.033790
988.00,0.034168
987.00,0.033736
986.00,0.033677
985.00,0.034144
984.00,0.034783
983.00,0.035356
982.00,0.036638
981.00,0.035320
980.00,0.035542
979.00,0.036139
978.00,0.036066
977.00,0.034250
976.00,0.033782
975.00,0.033784
974.00,0.034632
973.00,0.033292
972.00,0.033574
971.00,0.033779
970.00,0.033924
969.00,0.033577
968.00,0.033254
967.00,0.033036
966.00,0.033494
965.00,0.033253
964.00,0.033335
963.00,0.032887
962.00,0.033117
961.00,0.033301
960.00,0.032671
959.00,0.033009
958.00,0.033136
957.00,0.033684
956.00,0.033563
955.00,0.034111
954.00,0.033117
953.00,0.034843
952.00,0.033645
951.00,0.033660
950.00,0.033770
949.00,0.034654
948.00,0.035241
947.00,0.035093
946.00,0.034211
945.00,0.033652
944.00,0.034369
943.00,0.033497
942.00,0.033962
941.00,0.034627
940.00,0.033590
939.00,0.033494
938.00,0.032973
937.00,0.033818
936.00,0.033797
935.00,0.033069
934.00,0.033014
933.00,0.033687
932.00,0.033674
931.00,0.032700
930.00,0.032768
929.00,0.032391
928.00,0.033124
927.00,0.033490
926.00,0.034006
925.00,0.033925
924.00,0.033653
923.00,0.033504
922.00,0.033568
921.00,0.034980
920.00,0.035520
919.00,0.036452
918.00,0.035191
917.00,0.034473
916.00,0.033205
915.00,0.034415
914.00,0.034514
913.00,0.033530
912.00,0.033752
911.00,0.033594
910.00,0.033508
909.00,0.033553
908.00,0.034039
907.00,0.037069
906.00,0.035904
905.00,0.034145
904.00,0.033094
903.00,0.034135
902.00,0.033637
901.00,0.033294
900.00,0.034020
899.00,0.034664
898.00,0.035914
897.00,0.035993
896.00,0.034407
895.00,0.033149
894.00,0.034175
893.00,0.032850
892.00,0.032641
891.00,0.033992
890.00,0.033820
889.00,0.033649
888.00,0.033573
887.00,0.034543
886.00,0.035781
885.00,0.036114
884.00,0.035393
883.00,0.035846
882.00,0.032032
881.00,0.034437
880.00,0.033837
879.00,0.033756
878.00,0.032848
877.00,0.032785
876.00,0.032554
875.00,0.032469
874.00,0.032329
873.00,0.031476
872.00,0.032317
871.00,0.032147
870.00,0.031993
869.00,0.031354
868.00,0.031451
867.00,0.032307
866.00,0.032032
865.00,0.031503
864.00,0.032238
863.00,0.031977
862.00,0.031775
861.00,0.031802
860.00,0.031132
859.00,0.031191
858.00,0.030533
857.00,0.031046
856.00,0.031902
855.00,0.031831
854.00,0.031484
853.00,0.030997
852.00,0.031872
851.00,0.031997
850.00,0.031691
849.00,0.032383
848.00,0.030688
847.00,0.032664
846.00,0.031875
845.00,0.032035
844.00,0.032014
843.00,0.032656
842.00,0.033349
841.00,0.032707
840.00,0.032757
839.00,0.032839
838.00,0.033288
837.00,0.034809
836.00,0.034906
835.00,0.034308
834.00,0.032828
833.00,0.032890
832.00,0.033640
831.00,0.034758
830.00,0.035221
829.00,0.035782
828.00,0.033414
827.00,0.035239
826.00,0.036448
825.00,0.036625
824.00,0.035503
823.00,0.034182
822.00,0.034262
821.00,0.033492
820.00,0.032585
819.00,0.033196
818.00,0.033449
817.00,0.032237
816.00,0.032705
815.00,0.031952
814.00,0.031972
813.00,0.032705
812.00,0.032035
811.00,0.032129
810.00,0.032377
809.00,0.032399
808.00,0.032012
807.00,0.032154
806.00,0.031777
805.00,0.031266
804.00,0.032264
803.00,0.032121
802.00,0.031754
801.00,0.032354
800.00,0.032755
799.00,0.032208
798.00,0.031917
797.00,0.033007
796.00,0.032431
795.00,0.031888
794.00,0.032273
793.00,0.031950
792.00,0.032845
791.00,0.033797
790.00,0.032944
789.00,0.033219
788.00,0.032495
787.00,0.032185
786.00,0.032480
785.00,0.032905
784.00,0.031735
783.00,0.032439
782.00,0.032032
781.00,0.031605
780.00,0.032762
779.00,0.032162
778.00,0.032653
777.00,0.032096
776.00,0.032682
775.00,0.032438
774.00,0.032932
773.00,0.032406
772.00,0.032571
771.00,0.032350
770.00,0.032799
769.00,0.033089
768.00,0.033045
767.00,0.033297
766.00,0.034939
765.00,0.034037
764.00,0.032865
763.00,0.033841
762.00,0.033006
761.00,0.032233
760.00,0.033385
759.00,0.032655
758.00,0.032517
757.00,0.032773
756.00,0.033451
755.00,0.032872
754.00,0.033438
753.00,0.033983
752.00,0.033118
751.00,0.032469
750.00,0.033371
749.00,0.033362
748.00,0.033972
747.00,0.032835
746.00,0.033175
745.00,0.033276
744.00,0.033415
743.00,0.033937
742.00,0.033518
741.00,0.033343
740.00,0.034007
739.00,0.033751
738.00,0.033268
737.00,0.034250
736.00,0.033111
735.00,0.034990
734.00,0.033859
733.00,0.033604
732.00,0.033700
731.00,0.033708
730.00,0.033843
729.00,0.034084
728.00,0.033632
727.00,0.033533
726.00,0.034084
725.00,0.034151
724.00,0.033561
723.00,0.034178
722.00,0.033907
721.00,0.032931
720.00,0.033965
719.00,0.033265
718.00,0.034004
717.00,0.034163
716.00,0.033625
715.00,0.033319
714.00,0.034154
713.00,0.034007
712.00,0.033378
711.00,0.032865
710.00,0.033064
709.00,0.033581
708.00,0.034810
707.00,0.033694
706.00,0.033760
705.00,0.033226
704.00,0.032679
703.00,0.033068
702.00,0.033157
701.00,0.033794
700.00,0.033861
699.00,0.033379
698.00,0.033343
697.00,0.033642
696.00,0.033244
695.00,0.033943
694.00,0.034128
693.00,0.034134
692.00,0.035246
691.00,0.034700
690.00,0.034321
689.00,0.035106
688.00,0.034225
687.00,0.034429
686.00,0.034631
685.00,0.034732
684.00,0.034926
683.00,0.035416
682.00,0.034432
681.00,0.035034
680.00,0.035095
679.00,0.035385
678.00,0.036094
677.00,0.033816
676.00,0.035662
675.00,0.036520
674.00,0.035837
673.00,0.036042
672.00,0.035784
671.00,0.035556
670.00,0.037384
669.00,0.036436
668.00,0.036670
667.00,0.036618
666.00,0.035513
665.00,0.036152
664.00,0.036421
663.00,0.035972
662.00,0.035202
661.00,0.036055
660.00,0.036334
659.00,0.036638
658.00,0.036659
657.00,0.036414
656.00,0.037699
655.00,0.036865
654.00,0.037296
653.00,0.037538
652.00,0.037191
651.00,0.037486
650.00,0.037098
649.00,0.038354
648.00,0.038018
647.00,0.037574
646.00,0.037294
645.00,0.038275
644.00,0.037903
643.00,0.038528
642.00,0.038078
641.00,0.038118
640.00,0.037518
639.00,0.038627
638.00,0.037467
637.00,0.038780
636.00,0.039000
635.00,0.039077
634.00,0.038594
633.00,0.039924
632.00,0.039015
631.00,0.038630
630.00,0.038231
629.00,0.038909
628.00,0.038603
627.00,0.038622
626.00,0.039310
625.00,0.038654
624.00,0.039451
623.00,0.040020
622.00,0.039409
621.00,0.039416
620.00,0.039672
619.00,0.039332
618.00,0.039651
617.00,0.039386
616.00,0.039215
615.00,0.039744
614.00,0.039787
613.00,0.039456
612.00,0.039464
611.00,0.039288
610.00,0.040267
609.00,0.039233
608.00,0.039592
607.00,0.039656
606.00,0.040148
605.00,0.040127
604.00,0.040259
603.00,0.040349
602.00,0.040976
601.00,0.040278
600.00,0.040113
599.00,0.040502
598.00,0.041030
597.00,0.041402
596.00,0.040924
595.00,0.040959
594.00,0.041614
593.00,0.041359
592.00,0.040965
591.00,0.042024
590.00,0.041870
589.00,0.041860
588.00,0.042057
587.00,0.042164
586.00,0.042005
585.00,0.043253
584.00,0.042513
583.00,0.043415
582.00,0.042604
581.00,0.042017
580.00,0.042320
579.00,0.042645
578.00,0.042145
577.00,0.043331
576.00,0.041431
575.00,0.042031
574.00,0.042488
573.00,0.043336
572.00,0.043117
571.00,0.041924
570.00,0.043541
569.00,0.042714
568.00,0.043657
567.00,0.043035
566.00,0.044261
565.00,0.043855
564.00,0.044124
563.00,0.043554
562.00,0.044115
561.00,0.044034
560.00,0.044491
559.00,0.044466
558.00,0.043523
557.00,0.045190
556.00,0.043630
555.00,0.044111
554.00,0.043636
553.00,0.044980
552.00,0.044677
551.00,0.044165
550.00,0.045102
