1100,1.127272727,74.441235
1099,1.128298453,74.498686
1098,1.129326047,74.151187
1097,1.130355515,74.785757
1096,1.131386861,74.820575
1095,1.132420091,75.126528
1094,1.13345521,74.572189
1093,1.134492223,74.901134
1092,1.135531136,75.135553
1091,1.136571952,74.992799
1090,1.137614679,75.049522
1089,1.13865932,75.052448
1088,1.139705882,74.705774
1087,1.14075437,75.433446
1086,1.141804788,75.217905
1085,1.142857143,75.335592
1084,1.143911439,75.072518
1083,1.144967682,75.241557
1082,1.146025878,75.398033
1081,1.147086031,75.935579
1080,1.148148148,75.925196
1079,1.149212234,75.487944
1078,1.150278293,75.558217
1077,1.151346332,75.789493
1076,1.152416357,75.796339
1075,1.153488372,75.787009
1074,1.154562384,75.549567
1073,1.155638397,75.524643
1072,1.156716418,75.505086
1071,1.157796452,75.970193
1070,1.158878505,76.084122
1069,1.159962582,75.838703
1068,1.161048689,76.435676
1067,1.162136832,76.118144
1066,1.163227017,76.170054
1065,1.164319249,76.150801
1064,1.165413534,76.222359
1063,1.166509878,76.302848
1062,1.167608286,76.200252
1061,1.168708765,76.541085
1060,1.169811321,76.419616
1059,1.170915958,76.254984
1058,1.172022684,76.083143
1057,1.173131504,75.889846
1056,1.174242424,76.399853
1055,1.17535545,76.193924
1054,1.176470588,76.3109
1053,1.177587844,75.941081
1052,1.178707224,76.217521
1051,1.179828735,76.068567
1050,1.180952381,76.244434
1049,1.18207817,76.29333
1048,1.183206107,76.160191
1047,1.184336199,76.57982
1046,1.185468451,76.432836
1045,1.186602871,76.146721
1044,1.187739464,76.439285
1043,1.188878236,76.420431
1042,1.190019194,76.54919
1041,1.191162344,76.717285
1040,1.192307692,76.537332
1039,1.193455245,76.552061
1038,1.19460501,76.705535
1037,1.195756991,76.567326
1036,1.196911197,76.70632
1035,1.198067633,76.502546
1034,1.199226306,76.528964
1033,1.200387222,76.503563
1032,1.201550388,76.562278
1031,1.20271581,76.492588
1030,1.203883495,76.633424
1029,1.20505345,76.928367
1028,1.206225681,76.820115
1027,1.207400195,76.659397
1026,1.208576998,76.664921
1025,1.209756098,76.857505
1024,1.2109375,76.634961
1023,1.212121212,76.943456
1022,1.213307241,76.68525
1021,1.214495593,76.853066
1020,1.215686275,76.872249
1019,1.216879293,76.712923
1018,1.218074656,76.619191
1017,1.21927237,76.71625
1016,1.220472441,76.555825
1015,1.221674877,76.462306
1014,1.222879684,76.327853
1013,1.224086871,76.53378
1012,1.225296443,76.466117
1011,1.226508408,76.695071
1010,1.227722772,76.585895
1009,1.228939544,76.315176
1008,1.23015873,76.770037
1007,1.231380338,76.706303
1006,1.232604374,76.741473
1005,1.233830846,76.982888
1004,1.235059761,76.903075
1003,1.236291127,76.960228
1002,1.23752495,76.846763
1001,1.238761239,77.045808
1000,1.24,76.840858
999,1.241241241,76.785475
998,1.24248497,76.812574
997,1.243731194,76.56517
996,1.24497992,76.106569
995,1.246231156,76.311715
994,1.247484909,76.544222
993,1.248741188,77.011216
992,1.25,77.325525
991,1.251261352,76.811242
990,1.252525253,76.938306
989,1.253791709,77.164111
988,1.255060729,77.053211
987,1.25633232,77.1801
986,1.257606491,77.197605
985,1.258883249,77.060285
984,1.260162602,76.874605
983,1.261444557,76.709859
982,1.262729124,76.347463
981,1.26401631,76.720173
980,1.265306122,76.656754
979,1.26659857,76.487389
978,1.267893661,76.507983
977,1.269191402,77.029409
976,1.270491803,77.166657
975,1.271794872,77.166059
974,1.273100616,76.918125
973,1.274409044,77.311496
972,1.275720165,77.227768
971,1.277033986,77.167334
970,1.278350515,77.124802
969,1.279669763,77.227099
968,1.280991736,77.322783
967,1.282316443,77.387705
966,1.283643892,77.251611
965,1.284974093,77.323054
964,1.286307054,77.298597
963,1.287642783,77.432221
962,1.288981289,77.363421
961,1.290322581,77.308796
960,1.291666667,77.497131
959,1.293013556,77.395715
958,1.294363257,77.357735
957,1.295715778,77.195384
956,1.29707113,77.231155
955,1.298429319,77.069967
954,1.299790356,77.363543
953,1.30115425,76.857128
952,1.302521008,77.206888
951,1.303890641,77.202623
950,1.305263158,77.169921
949,1.306638567,76.911815
948,1.308016878,76.742829
947,1.309398099,76.785106
946,1.310782241,77.040735
945,1.312169312,77.204849
944,1.313559322,76.994674
943,1.31495228,77.250683
942,1.316348195,77.113501
941,1.317747078,76.919647
940,1.319148936,77.223196
939,1.320553781,77.251413
938,1.32196162,77.406514
937,1.323372465,77.155921
936,1.324786325,77.162065
935,1.326203209,77.377729
934,1.327623126,77.394139
933,1.329046088,77.194395
932,1.330472103,77.198317
931,1.331901182,77.488334
930,1.333333333,77.468038
929,1.334768568,77.581415
928,1.336206897,77.361497
927,1.337648328,77.25283
926,1.339092873,77.100857
925,1.340540541,77.124524
924,1.341991342,77.204655
923,1.343445287,77.248507
922,1.344902386,77.229731
921,1.346362649,76.81764
920,1.347826087,76.663019
919,1.349292709,76.399474
918,1.350762527,76.757028
917,1.352235551,76.964276
916,1.35371179,77.337352
915,1.355191257,76.981124
914,1.356673961,76.952418
913,1.358159912,77.240925
912,1.359649123,77.175438
911,1.361141603,77.221819
910,1.362637363,77.247291
909,1.364136414,77.234202
908,1.365638767,77.091033
907,1.367144432,76.227515
906,1.368653422,76.553929
905,1.370165746,77.059945
904,1.371681416,77.370522
903,1.373200443,77.062944
902,1.374722838,77.209299
901,1.376248613,77.310923
900,1.377777778,77.096569
899,1.379310345,76.908865
898,1.380846325,76.551139
897,1.38238573,76.528857
896,1.383928571,76.983618
895,1.38547486,77.354071
894,1.387024609,77.051105
893,1.388577828,77.443346
892,1.390134529,77.506116
891,1.391694725,77.104713
890,1.393258427,77.155376
889,1.394825647,77.205849
888,1.396396396,77.228131
887,1.397970688,76.94414
886,1.399548533,76.588652
885,1.401129944,76.494492
884,1.402714932,76.699241
883,1.404303511,76.570365
882,1.405895692,77.690549
881,1.407491487,76.974976
880,1.409090909,77.150392
879,1.41069397,77.174077
878,1.412300683,77.443831
877,1.41391106,77.462858
876,1.415525114,77.532166
875,1.417142857,77.558095
874,1.418764302,77.600308
873,1.420389462,77.860706
872,1.422018349,77.60386
871,1.423650976,77.655571
870,1.425287356,77.702396
869,1.426927503,77.898459
868,1.428571429,77.868527
867,1.430219146,77.607048
866,1.43187067,77.690318
865,1.433526012,77.852395
864,1.435185185,77.627945
863,1.436848204,77.707272
862,1.438515081,77.769004
861,1.44018583,77.760516
860,1.441860465,77.967077
859,1.443538999,77.948607
858,1.445221445,78.153938
857,1.446907818,77.993745
856,1.448598131,77.73021
855,1.450292398,77.751674
854,1.451990632,77.858331
853,1.453692849,78.008839
852,1.455399061,77.739193
851,1.457109283,77.701219
850,1.458823529,77.794647
849,1.460541814,77.583917
848,1.462264151,78.105251
847,1.463990555,77.499078
846,1.46572104,77.738311
845,1.467455621,77.689551
844,1.469194313,77.695915
843,1.470937129,77.50173
842,1.472684086,77.294661
841,1.474435196,77.486357
840,1.476190476,77.47138
839,1.47794994,77.44658
838,1.479713604,77.312752
837,1.481481481,76.867199
836,1.483253589,76.838957
835,1.48502994,77.012433
834,1.486810552,77.449929
833,1.488595438,77.431353
832,1.490384615,77.208525
831,1.492178099,76.881916
830,1.493975904,76.748565
829,1.495778046,76.588399
828,1.497584541,77.275125
827,1.499395405,76.743482
826,1.501210654,76.400512
825,1.503030303,76.351049
824,1.504854369,76.667947
823,1.506682868,77.049319
822,1.508515815,77.025837
821,1.510353228,77.252046
820,1.512195122,77.523085
819,1.514041514,77.340089
818,1.515892421,77.264882
817,1.517747858,77.628073
816,1.519607843,77.486829
815,1.521472393,77.714817
814,1.523341523,77.708832
813,1.525215252,77.486887
812,1.527093596,77.689585
811,1.528976572,77.660946
810,1.530864198,77.585677
809,1.532756489,77.57916
808,1.534653465,77.696436
807,1.536555143,77.653432
806,1.538461538,77.768151
805,1.540372671,77.925601
804,1.542288557,77.619925
803,1.544209215,77.663306
802,1.546134663,77.775239
801,1.548064919,77.592762
800,1.55,77.471935
799,1.551939925,77.636901
798,1.553884712,77.725389
797,1.555834379,77.396314
796,1.557788945,77.569435
795,1.559748428,77.734444
794,1.561712846,77.617314
793,1.563682219,77.715322
792,1.565656566,77.444879
791,1.567635904,77.16218
790,1.569620253,77.415238
789,1.571609632,77.333234
788,1.573604061,77.549966
787,1.575603558,77.644038
786,1.577608142,77.554592
785,1.579617834,77.426732
784,1.581632653,77.781045
783,1.583652618,77.567027
782,1.585677749,77.690564
781,1.587708067,77.821114
780,1.58974359,77.469779
779,1.591784339,77.651032
778,1.593830334,77.502541
777,1.595881596,77.671044
776,1.597938144,77.493668
775,1.6,77.56723
774,1.602067183,77.418924
773,1.604139715,77.576909
772,1.606217617,77.527099
771,1.608300908,77.593947
770,1.61038961,77.45873
769,1.612483745,77.371803
768,1.614583333,77.38496
767,1.616688396,77.310101
766,1.618798956,76.829449
765,1.620915033,77.091672
764,1.623036649,77.438777
763,1.625163827,77.149272
762,1.627296588,77.396696
761,1.629434954,77.629449
760,1.631578947,77.283812
759,1.63372859,77.501822
758,1.635883905,77.543514
757,1.638044914,77.466299
756,1.64021164,77.264343
755,1.642384106,77.436824
754,1.644562334,77.268242
753,1.646746348,77.107454
752,1.64893617,77.363232
751,1.651131824,77.55787
750,1.653333333,77.287876
749,1.655540721,77.290656
748,1.657754011,77.110554
747,1.659973226,77.447727
746,1.662198391,77.346187
745,1.66442953,77.316123
744,1.666666667,77.274982
743,1.668909825,77.121086
742,1.67115903,77.244542
741,1.673414305,77.296402
740,1.675675676,77.100515
739,1.677943166,77.17576
738,1.680216802,77.318663
737,1.682496608,77.02929
736,1.684782609,77.365456
735,1.68707483,76.814966
734,1.689373297,77.143931
733,1.691678035,77.218909
732,1.693989071,77.19062
731,1.69630643,77.188371
730,1.698630137,77.148595
729,1.700960219,77.07773
728,1.703296703,77.210738
727,1.705639615,77.240068
726,1.707988981,77.077766
725,1.710344828,77.058345
724,1.712707182,77.231816
723,1.715076072,77.050454
722,1.717451524,77.129776
721,1.719833564,77.419001
720,1.722222222,77.112765
719,1.724617524,77.319509
718,1.727019499,77.10131
717,1.729428173,77.05472
716,1.731843575,77.212849
715,1.734265734,77.30337
714,1.736694678,77.057247
713,1.739130435,77.100465
712,1.741573034,77.28599
711,1.744022504,77.438832
710,1.746478873,77.379302
709,1.748942172,77.225839
708,1.751412429,76.866772
707,1.753889675,77.192439
706,1.756373938,77.173138
705,1.758865248,77.330927
704,1.761363636,77.494562
703,1.763869132,77.37804
702,1.766381766,77.351696
701,1.768901569,77.162898
700,1.771428571,77.143366
699,1.773962804,77.28557
698,1.776504298,77.296383
697,1.779053085,77.207866
696,1.781609195,77.325573
695,1.784172662,77.119135
694,1.786743516,77.065025
693,1.789321789,77.063356
